number_sta,n_registros,fecha_min,fecha_max,lat,lon,height_sta,n_anios,cobertura,pct_nan_dd,pct_nan_ff,pct_nan_precip,pct_nan_hu,pct_nan_td,pct_nan_t,pct_nan_psl
49099003,262740,2016-01-01 00:00:00,2018-12-31 23:54:00,47.08,-0.88,135.0,3,0.9988594890510949,0.0012293522113115962,0.0011342011113648631,1.903021998939103e-05,0.0001103752759381571,0.00011798736393398013,9.51510999467331e-05,0.001077110451396801
61275001,261452,2016-01-01 00:00:00,2018-12-31 23:54:00,48.71,0.3,236.0,3,0.993962895377129,1.0,1.0,0.0,1.0,1.0,9.561984609030016e-05,1.0
79191005,259231,2016-01-01 00:00:00,2018-12-31 23:54:00,46.32,-0.4,61.0,3,0.9855193126520682,0.0002160235465665794,0.00020830841990349125,0.00024688405321893203,9.643908328860196e-05,9.643908328860196e-05,9.643908328860196e-05,0.00037418364315999764
56159001,262869,2016-01-01 00:00:00,2018-12-31 23:54:00,47.77,-2.39,65.0,3,0.9993499087591241,7.227934826847804e-05,7.227934826847804e-05,1.1412528673981903e-05,0.0007151851302359402,0.0007342060113593174,0.00011032111051512139,1.0
61001001,262212,2016-01-01 00:00:00,2018-12-31 23:54:00,48.45,0.11,145.0,3,0.9968521897810219,0.0017924427562430179,0.00011441123976019263,0.0002936555153845166,0.00010678382377615758,0.00011441123976019263,0.00011441123976019263,0.03200845117691031
61404001,261562,2016-01-06 09:36:00,2018-12-31 23:54:00,48.56,0.53,242.0,3,0.9943810827250609,0.0011928338214266532,0.0011890106361015507,0.0007569906943669658,0.0012692975279283703,0.0013151757518293783,0.0001146955597525201,1.0
27056003,259758,2016-01-01 00:00:00,2018-12-31 23:54:00,49.1,0.56,166.0,3,0.9875228102189781,0.005986341132900641,0.0059670924475858644,2.6948159440709496e-05,0.0003580255468551563,0.000373424495107022,0.00011934184895168176,1.0
44020001,262676,2016-01-01 00:00:00,2018-12-31 23:54:00,47.15,-1.61,26.0,3,0.9986161800486618,0.0009098661468881497,0.0009098661468881497,0.0005025202150177321,0.00012182308242858486,0.00012182308242858486,0.00012182308242858486,0.00012182308242858486
50509002,262429,2016-01-01 00:00:00,2018-12-31 23:54:00,49.4,-1.17,5.0,3,0.9976771593673966,0.006820892508068832,0.00501468968749641,0.00011431663421346272,0.010395192604475856,0.010414245376844766,0.00013717996105611086,1.0
53110002,260062,2016-01-01 00:00:00,2018-12-31 23:54:00,47.89,-0.54,93.0,3,0.9886785279805352,0.00010766663334127458,0.00010766663334127458,7.690473810095799e-05,0.0032338442371434573,0.003318439449054411,0.00016919042382201877,1.0
28406001,256981,2016-01-01 00:00:00,2018-12-31 23:54:00,48.196,1.68,138.0,3,0.9769654805352798,1.0,1.0,2.334802962089544e-05,0.0001712188838863815,0.0001712188838863815,0.00017511022215654926,1.0
29216001,262598,2016-01-01 00:00:00,2018-12-31 23:54:00,47.97,-4.16,85.0,3,0.9983196472019464,0.0013404519455593178,0.0008568229765649749,0.0003084562715633954,0.00017517269743105857,0.00017517269743105857,0.00017517269743105857,0.0030959870219879893
28407001,259458,2016-01-01 00:00:00,2018-12-31 23:54:00,48.26,0.91,235.0,3,0.986382299270073,0.005638677550894533,0.005634823362548058,0.0010791727370133009,0.018793022377417534,0.018981877606394915,0.00019270941732385527,1.0
86027001,259980,2016-01-01 00:00:00,2018-12-31 23:54:00,46.59,0.31,120.0,3,0.9883667883211679,0.0011539349180705871,0.0011462420186167943,0.000288483729517619,0.00020386183552578707,0.00020386183552578707,0.00020386183552578707,0.0003692591737826101
60322001,259548,2016-01-01 00:00:00,2018-12-31 23:54:00,49.31,1.88,113.0,3,0.9867244525547445,0.006811842125541312,0.004812211999321914,0.0009362430070738448,0.001984218718695585,0.0020111886818623415,0.0002119068534529589,1.0
61491002,262129,2016-01-01 00:00:00,2018-12-31 23:54:00,48.59,0.67,217.0,3,0.9965366484184914,1.0,1.0,0.000408195964582303,1.0,1.0,0.00022508001785381815,1.0
80182003,261584,2016-01-01 00:00:00,2018-12-31 23:54:00,50.19,1.52,4.0,3,0.9944647201946472,0.004052235610740751,0.00022172609945558808,0.00012615450486264113,0.017738087956449933,0.01776102513915223,0.0002293718270230949,1.0
49188001,261014,2016-01-01 00:00:00,2018-12-31 23:54:00,47.56,-0.32,53.0,3,0.9922977493917275,8.811787873452825e-05,8.811787873452825e-05,0.00028350969679791227,0.00022987272713337337,0.00022987272713337337,0.00022987272713337337,0.00022987272713337337
76116001,262536,2016-01-01 00:00:00,2018-12-31 23:54:00,49.38,1.18,152.0,3,0.9980839416058395,0.009095895420056732,0.009095895420056732,0.00030852911600698363,0.00641816741323098,0.006513392449035593,0.00023234908736324833,0.009126367431514182
62160001,262304,2016-01-01 00:00:00,2018-12-31 23:54:00,50.73,1.6,68.0,3,0.9972019464720194,0.021517018421373657,0.02153226790289131,0.00044604733439057576,0.0003659875564230308,0.0003659875564230308,0.0003659875564230308,0.001502073929486425
76473001,262849,2016-01-01 00:00:00,2018-12-31 23:54:00,49.49,0.77,4.0,3,0.9992738746958637,5.706698522722764e-05,4.9458053863582485e-05,0.0,0.00039566443090899295,0.0004032733622726381,0.0003690331711362349,1.0
49020001,262081,2016-01-01 00:00:00,2018-12-31 23:54:00,47.48,-0.61,48.0,3,0.9963541666666667,0.0004616893250559695,0.0004616893250559695,0.0004807673963392878,0.00037011458289615273,0.00037011458289615273,0.00037011458289615273,0.00037011458289615273
78152001,231760,2016-04-29 08:30:00,2018-12-31 23:54:00,48.86,2.0,128.0,3,0.8810827250608273,6.0407317915123215e-05,2.5888850535005226e-05,1.0,1.0,1.0,0.0004142216085605277,1.0
37213003,262140,2016-01-01 00:00:00,2018-12-31 23:54:00,47.62,0.46,107.0,3,0.9965784671532847,0.0015449759670405072,3.814755474174092e-05,1.5259021896696368e-05,0.00045395590142671693,0.0004654001678492392,0.00044251163500419466,1.0
80001001,262680,2016-01-01 00:00:00,2018-12-31 23:54:00,50.14,1.83,72.0,3,0.9986313868613139,0.0006129130500990287,0.0006129130500990287,0.005862646566164198,0.0005177402162326317,0.0005177402162326317,0.0005063194761687484,0.0005215471295872964
76481001,262026,2016-01-01 00:00:00,2018-12-31 23:54:00,49.53,0.09,95.0,3,0.9961450729927007,0.0008014471846304883,0.0007670994481463467,0.0007594666178165621,0.00688481295749277,0.006903895033317342,0.0005266652927572446,0.006823750314854271
29264001,259638,2016-01-01 00:00:00,2018-12-31 23:54:00,48.53,-4.15,115.0,3,0.9870666058394161,8.088184318166824e-05,2.3109098051921073e-05,0.00013865458831141542,0.0013826943667721858,0.0013865458831141542,0.0005276577388517723,0.0013865458831141542
23089001,262047,2016-01-01 00:00:00,2018-12-31 23:54:00,46.35,1.99,306.0,3,0.9962249087591241,7.250607715414414e-05,7.250607715414414e-05,0.0,0.0006029452731761697,0.000610577491824027,0.0005876808358805663,1.0
85215002,262618,2016-01-01 00:00:00,2018-12-31 23:54:00,46.85,-1.18,62.0,3,0.9983956812652068,1.0,1.0,0.0,1.0,1.0,0.000613057749278445,1.0
72181001,259821,2016-01-01 00:00:00,2018-12-31 23:54:00,47.94,0.19,52.0,3,0.9877623175182482,0.0007620631126814548,0.0007620631126814548,0.0005041932715215136,0.0003810315563407274,0.0006619942190969619,0.0006504478082988152,0.0004156707887352784
56137001,261124,2016-01-01 00:00:00,2018-12-31 23:54:00,47.72,-2.73,132.0,3,0.9927159367396594,0.0008118748180940827,0.0008118748180940827,0.0010454803082060593,0.001206323432545453,0.0007888972289027407,0.0007850676307041837,0.00191096950107994
14578001,261835,2016-01-01 00:00:00,2018-12-31 23:54:00,49.36,0.17,143.0,3,0.9954189476885644,0.00021387515038095994,0.00021387515038095994,0.0009509805793724846,0.0008058510130425356,0.0008058510130425356,0.0008058510130425356,0.0008058510130425356
29263002,262175,2016-01-01 00:00:00,2018-12-31 23:54:00,48.23,-4.1,63.0,3,0.9967115267639902,0.007300467245160647,0.007300467245160647,0.006392676647277606,0.0031124249070277887,0.003139124630494927,0.000816248688852883,1.0
80606002,260306,2016-01-01 00:00:00,2018-12-31 23:54:00,49.96,1.77,121.0,3,0.9896061435523115,1.0,1.0,0.0,1.0,1.0,0.0008605256889967494,1.0
28134004,228725,2016-01-01 00:00:00,2018-12-31 23:54:00,48.726,1.387,139.0,3,0.8695445559610706,1.0,1.0,1.0,0.0009225051918242411,0.0009268772543447046,0.0008744125040988093,0.0009356213793857426
37179001,262600,2016-01-01 00:00:00,2018-12-31 23:54:00,47.44,0.73,112.0,3,0.9983272506082725,0.0036824067022086515,0.0036824067022086515,0.0011690784463062043,0.0009748667174409587,0.0009786747905560222,0.0009786747905560222,0.000990099009900991
29293001,258837,2016-01-01 00:00:00,2018-12-31 23:54:00,47.84,-3.87,25.0,3,0.9840214416058394,0.00561357147548458,0.0015801450333607914,0.005439716887462032,0.004017972700966266,0.004976104652735125,0.0009967663046628328,1.0
41097001,245364,2016-01-01 00:00:00,2018-12-31 23:54:00,47.32,1.69,86.0,3,0.932801094890511,0.0010474234198986077,0.0010433478423892417,0.0012960336479679313,0.00953685137183935,0.006920330610847514,0.0010066676448052814,0.006920330610847514
53159002,261669,2016-01-01 00:00:00,2018-12-31 23:54:00,48.21,-0.54,107.0,3,0.9947878649635037,1.0,1.0,0.0008751514317706377,1.0,1.0,0.0010509460425193184,1.0
85172001,262844,2016-01-01 00:00:00,2018-12-31 23:54:00,46.83,-2.0,2.0,3,0.9992548661800487,0.00015979059822557318,5.326353274182072e-05,3.424084247694026e-05,0.001095706959260978,0.0010995114973140208,0.001084293345102072,1.0
76228001,261418,2016-01-01 00:00:00,2018-12-31 23:54:00,49.65,0.82,147.0,3,0.9938336374695864,0.0013503278274640262,0.0013388519535763033,0.00020656572998034584,0.000432257916440304,0.0012661714189535767,0.001113159767116234,1.0
29075001,262095,2016-01-01 00:00:00,2018-12-31 23:54:00,48.44,-4.41,95.0,3,0.996407390510949,0.0042618134645834305,0.0042618134645834305,0.0014994563040119369,0.0011598847746046026,0.0011675155954902205,0.0011484385432762867,0.0011675155954902205
28280003,246442,2016-01-01 00:00:00,2018-12-31 23:54:00,48.314,0.839,180.0,3,0.9368993309002434,1.0,1.0,1.0,0.0011726897200964315,0.0011726897200964315,0.0011726897200964315,0.0013228264662679123
79049004,260582,2016-01-01 00:00:00,2018-12-31 23:54:00,46.84,-0.52,191.0,3,0.9906554136253042,0.00037608123354648804,0.00037224366993882096,1.1512690822890193e-05,0.004727878364583882,0.004735553491799105,0.001181969591146026,1.0
35110003,261854,2016-01-01 00:00:00,2018-12-31 23:54:00,48.327,-1.597,87.0,3,0.9954911800486618,0.002375369480702938,0.002375369480702938,0.0014970174219220977,0.0006072085971572383,0.0017757987275351939,0.001183865818356833,1.0
53116003,262572,2016-01-01 00:00:00,2018-12-31 23:48:00,48.41,-0.44,268.0,3,0.998220802919708,0.0031876970887985134,9.521197995221442e-05,1.523391679236763e-05,0.0011882455098030098,0.001207287905793497,0.0011996709473972578,1.0
85153002,262778,2016-01-01 00:00:00,2018-12-31 23:54:00,46.77,-1.05,82.0,3,0.9990039537712896,1.0,1.0,0.0,1.0,1.0,0.00130528430842769,1.0
85169002,255966,2016-01-01 00:00:00,2018-12-31 23:54:00,46.81,-1.6,51.0,3,0.9731067518248175,0.0010001328301415535,0.0009962260612738083,0.01046232702780836,1.0,1.0,0.001359555565973558,1.0
79134001,262814,2016-01-01 00:00:00,2018-12-31 23:54:00,46.86,-0.25,120.0,3,0.9991408150851582,1.0,1.0,0.0,1.0,1.0,0.0013812049586399144,1.0
85060002,262499,2016-01-01 00:00:00,2018-12-31 23:54:00,46.48,-1.73,27.0,3,0.9979432785888078,7.619076644105327e-05,7.619076644105327e-05,3.04763065763769e-05,0.0009828608870890987,0.0024152472961801452,0.001478100868955723,1.0
28206001,259325,2016-01-01 00:00:00,2018-12-31 23:54:00,48.707,1.173,171.0,3,0.9858766727493917,0.005101706353031865,0.005101706353031865,0.0008946302901764458,0.0012532536392557692,0.0022558565506604067,0.0014884797069314448,1.0
36063001,262178,2016-01-01 00:00:00,2018-12-31 23:54:00,46.87,1.74,157.0,3,0.9967229318734793,0.0039324428441745995,0.003924814439045243,0.0016896917361487462,0.0015104242156092074,0.0015104242156092074,0.0015104242156092074,0.0015218668233032417
37240001,262514,2016-01-01 00:00:00,2018-12-31 23:54:00,47.59,0.93,109.0,3,0.9980003041362531,7.237709226937117e-05,7.237709226937117e-05,1.904660322882279e-05,0.001554202823468409,0.0022855923874536277,0.0015275375789481904,1.0
56007001,260480,2016-01-01 00:00:00,2018-12-31 23:54:00,47.66,-2.97,26.0,3,0.9902676399026764,1.0,1.0,0.0,1.0,1.0,0.0017390970515970272,1.0
72086001,261898,2016-01-01 00:00:00,2018-12-31 23:54:00,48.32,0.35,105.0,3,0.9956584549878346,1.0,1.0,0.0,1.0,1.0,0.0018518659936310744,1.0
50277001,262788,2016-01-01 00:00:00,2018-12-31 23:54:00,48.86,-1.57,5.0,3,0.9990419708029197,0.009045314093489853,6.088558077232964e-05,3.805348798291419e-06,1.0,1.0,0.0020967471878472477,1.0
85113001,258451,2016-01-01 00:00:00,2018-12-31 23:54:00,46.69,-2.33,32.0,3,0.9825539841849148,0.011015627720534993,0.011015627720534993,0.0022054470673358306,0.0021512781919976742,0.0021512781919976742,0.0021512781919976742,0.0021512781919976742
14066001,262780,2016-01-01 00:00:00,2018-12-31 23:54:00,49.33,-0.43,2.0,3,0.9990115571776156,7.230382829748194e-05,7.230382829748194e-05,0.0,0.0070058604155567306,0.009095060506887909,0.0021576984549813716,1.0
79326004,261379,2016-01-01 00:00:00,2018-12-31 23:54:00,46.73,-0.02,133.0,3,0.9936853710462287,0.002505939650851774,0.00249063620260237,0.0002716362064282274,6.886551712259603e-05,0.002276387927109713,0.002276387927109713,1.0
45055001,258032,2016-01-01 00:00:00,2018-12-31 23:54:00,47.99,1.78,125.0,3,0.9809610705596107,0.018846499658957017,0.018846499658957017,0.0023252929869163053,0.0023097910336702387,0.0023097910336702387,0.00230204005704715,0.0023097910336702387
41152001,262820,2016-01-01 00:00:00,2018-12-31 23:54:00,47.54,1.73,96.0,3,0.9991636253041363,0.0038619587550414725,0.003865763640514386,4.946351114831771e-05,0.0017959059432310909,0.004569667453009685,0.0026976638003196607,1.0
60566001,262320,2016-01-01 00:00:00,2018-12-31 23:54:00,49.62,1.79,206.0,3,0.9972627737226277,0.01562976517230863,0.015328606282403179,8.005489478501993e-05,0.006122293382128663,0.008935651113144205,0.003125953034461726,1.0
56185001,260591,2016-01-01 00:00:00,2018-12-31 23:54:00,47.76,-3.44,44.0,3,0.9906896289537713,0.0004950286080486199,0.0004950286080486199,0.006734691528103465,0.004006278037230748,0.00401779033044114,0.003135181184308,0.004036977485791904
29155008,255344,2016-01-01 00:00:00,2018-12-31 23:54:00,48.46,-5.06,39.0,3,0.9707420924574209,0.0070963092925622195,0.0070963092925622195,0.15942414938279337,0.003528573218873343,0.003528573218873343,0.003528573218873343,0.003528573218873343
50111001,260550,2016-01-01 00:00:00,2018-12-31 23:54:00,49.04,-1.3,134.0,3,0.9905337591240876,0.00011130301285744437,0.00011130301285744437,0.000395317597390088,0.008601036269430096,0.012308578008059845,0.003715217808482052,1.0
86097001,261442,2016-01-01 00:00:00,2018-12-31 23:54:00,46.32,0.41,122.0,3,0.9939248783454988,1.0,1.0,7.649880279347876e-06,1.0,1.0,0.003855539660804319,1.0
76552001,261654,2016-01-01 00:00:00,2018-12-31 23:54:00,49.51,0.07,104.0,3,0.9947308394160584,0.012413339754026365,0.005843594976572164,0.00032103464881105825,0.005113623334632722,0.00768572236617826,0.004093191772340576,0.007701009730407327
22247002,262734,2016-01-01 00:00:00,2018-12-31 23:54:00,48.74,-3.25,55.0,3,0.9988366788321168,0.002123821050948882,0.0021200149200332197,0.0008677978487747762,0.2323719046640328,0.23237571079494845,0.005218205485395866,1.0
28198001,261341,2016-01-01 00:00:00,2018-12-31 23:54:00,48.06,1.38,127.0,3,0.9935409063260341,0.0013239407517381396,0.0013239407517381396,0.005529174526767711,0.005314895098740724,0.005322547935455946,0.005322547935455946,0.005322547935455946
14357002,259894,2016-01-01 00:00:00,2018-12-31 23:54:00,48.93,-0.69,223.0,3,0.9880398418491484,1.0,1.0,2.308633519820802e-05,1.0,1.0,0.005459918274373421,1.0
72172003,262485,2016-01-01 00:00:00,2018-12-31 23:54:00,48.08,0.59,112.0,3,0.9978900547445255,0.004202144884469572,0.003718307712821667,3.8097415090421194e-06,0.0023658494771129357,0.007863306474655718,0.005539364154142135,1.0
76217001,262324,2016-01-01 00:00:00,2018-12-31 23:54:00,49.93,1.09,40.0,3,0.9972779805352798,0.012210091337430007,0.010616642015217836,0.006278495295893638,0.006000213476464178,0.006004025556182402,0.006000213476464178,0.006004025556182402
28078001,261580,2016-01-01 00:00:00,2018-12-31 23:54:00,48.11,0.91,197.0,3,0.9944495133819952,1.0,1.0,3.822922241769611e-06,1.0,1.0,0.006487499044269485,1.0
50410003,262866,2016-01-01 00:00:00,2018-12-31 23:54:00,48.58,-1.47,39.0,3,0.9993385036496351,0.006140010499646187,8.749705172972355e-05,0.0,0.006554670440452548,0.01040834493620324,0.00672205610463128,1.0
79215001,262826,2016-01-01 00:00:00,2018-12-31 23:54:00,46.66,-0.4,196.0,3,0.9991864355231144,1.0,1.0,3.8047986120615107e-06,1.0,1.0,0.007149216591965768,1.0
28070001,262279,2016-01-01 00:00:00,2018-12-31 23:54:00,48.46,1.5,156.0,3,0.997106903892944,0.0004270261820428223,0.0004270261820428223,0.01004655347931016,0.008620591049988802,0.008620591049988802,0.0078542315625727,0.0078542315625727
56009001,262443,2016-01-01 00:00:00,2018-12-31 23:54:00,47.29,-3.22,43.0,3,0.9977303832116788,0.03909039296151928,0.03908277225911916,0.00018289685760342067,0.007380650274535827,0.012238848054625162,0.008192255080150757,0.012238848054625162
50215002,261377,2016-01-01 00:00:00,2018-12-31 23:54:00,49.11,-1.61,7.0,3,0.9936777676399027,0.005000439977503768,0.005000439977503768,5.738837005553332e-05,0.008971715185345341,0.010750754657066208,0.0098707996495484,1.0
72284001,262176,2016-01-01 00:00:00,2018-12-31 23:54:00,48.3,0.09,85.0,3,0.9967153284671533,1.0,1.0,7.628463322362222e-06,1.0,1.0,0.02025357012083484,1.0
28041001,258167,2016-01-01 00:00:00,2018-12-31 23:54:00,48.303,1.271,163.0,3,0.981474300486618,1.0,1.0,0.0,0.03657709931943276,0.03657709931943276,0.021369888483036226,1.0
50484002,259383,2016-01-01 00:00:00,2018-12-31 23:54:00,48.56,-1.1,95.0,3,0.9860971715328467,1.0,1.0,0.0,1.0,1.0,0.02412648477348167,1.0
76130001,251518,2016-01-01 00:00:00,2018-12-31 23:54:00,49.733,1.502,232.0,3,0.9561967761557177,0.015219586669741325,0.015219586669741325,0.0001073481818398836,0.00044132030311949677,0.026471266469994204,0.02604982545980805,1.0
50020001,257552,2016-01-01 00:00:00,2018-12-31 23:54:00,49.73,-1.94,22.0,3,0.9791362530413625,0.034078555010250366,0.031900354103249096,0.057926166366403686,0.031919767658569964,0.03222650183263964,0.027730322420326803,0.03222650183263964
62076002,258923,2016-01-01 00:00:00,2018-12-31 23:54:00,50.75,1.91,117.0,3,0.9843483880778588,1.0,1.0,0.0006681523078290175,1.0,1.0,0.02943732306515834,1.0
78140001,241600,2016-01-01 00:00:00,2018-12-26 21:00:00,48.964,1.925,42.0,3,0.9184914841849149,1.0,1.0,1.2417218543059327e-05,0.07032698675496685,0.07034768211920528,0.09702400662251653,1.0
37023002,260828,2016-01-01 00:00:00,2018-12-31 23:54:00,47.18,1.21,126.0,3,0.9915906326034063,1.0,1.0,3.450549787598067e-05,0.13823669237965253,0.13823669237965253,0.13823285843544408,1.0
28239002,256241,2016-01-01 00:00:00,2018-12-31 23:54:00,48.65,1.37,151.0,3,0.9741522201946472,1.0,1.0,0.00019512880452388082,0.15500641973766882,0.15500641973766882,0.15499861458548791,1.0
28305001,259985,2016-01-01 00:00:00,2018-12-31 23:54:00,48.18,1.47,129.0,3,0.988385796836983,1.0,0.9949189376310171,0.0001115448968209698,0.15672058003346345,0.1567244264092159,0.15612439179183413,1.0
29021001,261081,2016-01-01 00:00:00,2018-12-31 23:54:00,48.68,-4.33,18.0,3,0.9925524635036497,0.0021372677444930765,0.0022368536967454222,0.24768558416736564,0.24665142235551418,0.24665142235551418,0.24652502480073235,0.24665525258444698
62054001,261526,2016-01-01 00:00:00,2018-12-31 23:54:00,50.87,1.58,45.0,3,0.9942442214111922,0.0011279949221110197,0.0011279949221110197,0.2639393406391717,0.28238492539938664,0.2851762348676613,0.2666962367030429,1.0
36219001,261045,2016-01-01 00:00:00,2018-12-31 23:54:00,46.66,1.58,157.0,3,0.992415602189781,1.0,1.0,0.0005171522151353747,0.729992913099274,0.7299967438564232,0.7299469440134843,1.0
37253001,262848,2016-01-01 00:00:00,2018-12-31 23:54:00,47.27,0.99,111.0,3,0.9992700729927008,1.0,1.0,0.0,0.7594693511078646,0.7594693511078646,0.7594351107864621,1.0
36093002,261029,2016-01-01 00:00:00,2018-12-31 23:54:00,46.94,1.66,170.0,3,0.9923547749391728,1.0,1.0,4.21409115461957e-05,0.8076267387914753,0.8076267387914753,0.7716000904114102,1.0
14126001,252542,2016-01-01 00:00:00,2018-12-31 23:54:00,49.15,0.04,125.0,3,0.9600897201946472,1.0,1.0,0.0,0.8002035305018571,0.8002035305018571,0.7999778254706148,1.0
37249001,213332,2016-01-01 00:00:00,2018-06-27 06:00:00,47.52,0.47,117.0,3,0.8110249391727494,1.0,1.0,0.00020156375977353758,0.8000300001875011,0.8000300001875011,0.7999878124238277,1.0
36088004,243167,2016-01-01 00:00:00,2018-10-11 12:00:00,46.94,1.98,138.0,3,0.9244487530413625,1.0,1.0,1.644960048030608e-05,0.8000304317608886,0.8000304317608886,0.7999934201598079,1.0
37003004,262571,2016-01-01 00:00:00,2018-12-31 23:54:00,47.39,0.98,116.0,3,0.998217001216545,1.0,1.0,0.0,0.8000464636231723,0.8000464636231723,0.7999969532050379,1.0
36085001,262172,2016-01-01 00:00:00,2018-12-31 09:00:00,47.07,1.76,135.0,3,0.9967001216545012,1.0,1.0,4.195718841071283e-05,0.8011152983537525,0.8011152983537525,0.7999977114260867,1.0
14577003,233081,2016-01-01 00:00:00,2018-12-31 23:54:00,49.28,-0.56,15.0,3,0.8861047749391727,1.0,1.0,4.71938939682337e-05,0.7999879870088081,0.8000523423187647,0.8000008580707995,1.0
36128001,240327,2016-02-18 06:06:00,2018-12-31 23:54:00,46.86,1.75,160.0,3,0.9136519160583941,1.0,1.0,4.160997307822711e-06,0.8001140113262346,0.8001223333208504,0.8000016643989232,1.0
36037001,262799,2016-01-01 00:00:00,2018-12-31 23:54:00,46.95,1.77,177.0,3,0.9990837895377129,1.0,1.0,2.2831137104772914e-05,0.8017838728457871,0.8017838728457871,0.8000030441516139,1.0
36146001,262548,2016-01-01 00:00:00,2018-12-31 11:00:00,46.47,1.67,315.0,3,0.9981295620437957,1.0,1.0,0.0,0.8000289470877706,0.8000289470877706,0.8000060941237412,1.0
36018004,262739,2016-01-01 00:00:00,2018-12-31 23:54:00,46.63,1.09,108.0,3,0.9988556873479318,1.0,1.0,3.8060584839350042e-06,0.8000296872561744,0.8000372993731422,0.800006850905271,1.0
37109001,262442,2016-01-01 00:00:00,2018-12-31 23:54:00,47.43,0.6,93.0,3,0.9977265815085158,1.0,1.0,7.620731437807393e-05,0.8000434381691954,0.8000434381691954,0.8000091448777253,1.0
36107001,262187,2016-01-01 00:00:00,2018-12-31 23:54:00,47.23,1.5,130.0,3,0.9967571472019465,1.0,1.0,0.0,0.8000320382017415,0.800047294488285,0.8000091537719262,1.0
36089003,261088,2016-01-01 00:00:00,2018-12-31 23:54:00,46.66,1.8,185.0,3,0.9925790754257907,1.0,1.0,4.9791641132501674e-05,0.8012164480941292,0.8012202782203701,0.8000099583282265,1.0
37129002,262720,2016-01-01 00:00:00,2018-12-31 23:54:00,47.11,0.27,67.0,3,0.9987834549878345,1.0,1.0,1.1419001218038183e-05,0.8000266443361754,0.8000266443361754,0.8000152253349574,1.0
37055002,262866,2016-01-01 00:00:00,2018-12-31 23:54:00,47.48,0.26,87.0,3,0.9993385036496351,1.0,1.0,9.510549101066079e-05,0.8000844536760174,0.8000844536760174,0.8000159777224898,1.0
37067003,262836,2016-01-01 00:00:00,2018-12-31 23:54:00,47.26,0.4,60.0,3,0.9992244525547446,1.0,1.0,0.0001217489232829827,0.800145337777169,0.800145337777169,0.8000159795461809,1.0
36006004,262677,2016-01-01 00:00:00,2018-12-31 23:54:00,46.57,1.5,178.0,3,0.9986199817518249,1.0,1.0,8.756000715703927e-05,0.800054820178394,0.8000586271352269,0.8000205575668977,1.0
36136001,262667,2016-01-01 00:00:00,2018-12-31 23:54:00,46.93,1.17,148.0,3,0.9985819647201947,1.0,1.0,1.1421305302961038e-05,0.800317512287421,0.8003327406944916,0.8000243654513128,1.0
79329001,262920,2016-01-01 00:00:00,2018-12-31 23:54:00,46.982,-0.215,80.0,3,0.9995437956204379,1.0,1.0,0.0001901719154114856,1.0,1.0,0.8000418378213905,1.0
37072002,259690,2016-01-01 00:00:00,2018-12-31 23:54:00,47.18,0.23,76.0,3,0.987264294403893,1.0,1.0,0.0003696715314412957,0.8000924178828603,0.8000924178828603,0.8000577611767877,1.0
37213004,260962,2016-01-01 00:00:00,2018-12-31 23:54:00,47.62,0.47,107.0,3,0.9921000608272507,1.0,1.0,0.000670595718916922,0.8212460051655031,0.8212460051655031,0.8001203240318514,1.0
17218001,263085,2016-01-01 00:00:00,2018-12-31 23:54:00,46.315,-1.0,2.0,3,1.0001710766423357,1.0,1.0,0.0007450063667635565,1.0,1.0,0.8001558431685577,1.0
37122003,243474,2016-01-01 00:00:00,2018-10-16 06:00:00,47.34,0.67,93.0,3,0.9256158759124088,1.0,1.0,0.0016387786786268288,0.8016749221682808,0.8016749221682808,0.8003113268767917,1.0
86272002,258931,2016-01-01 00:00:00,2018-12-31 23:54:00,46.837,0.458,140.0,3,0.984378801703163,1.0,1.0,0.0018344655525989184,1.0,1.0,0.8003676655170683,1.0
37216002,256422,2016-01-01 00:00:00,2018-12-31 23:54:00,47.17,0.63,113.0,3,0.9748403284671533,1.0,1.0,3.899821388175795e-05,0.8010779106316931,0.8010779106316931,0.8003720429604324,1.0
22016001,315735,2016-01-01 00:00:00,2018-12-31 23:54:00,48.857,-3.005,25.0,3,1.2003307481751824,0.18507609229258715,0.18507609229258715,0.8150094224587074,1.0,1.0,0.8150094224587074,1.0
29058003,262394,2016-01-01 00:00:00,2018-12-31 23:54:00,47.85,-3.98,8.0,3,0.997544099756691,8.384338056510732e-05,8.384338056510732e-05,1.0,1.0,1.0,1.0,1.0
44184001,262246,2016-01-01 00:00:00,2018-12-31 23:54:00,47.23,-2.3,14.0,3,0.9969814476885644,0.00028217780252126623,0.00028217780252126623,1.0,1.0,1.0,1.0,1.0
50196001,262151,2016-01-01 00:00:00,2018-12-31 23:54:00,49.7,-1.27,4.0,3,0.9966202858880778,0.000366201158874091,0.000366201158874091,1.0,1.0,1.0,1.0,1.0
50129001,262108,2016-01-01 00:00:00,2018-12-31 23:54:00,49.66,-1.63,19.0,3,0.9964568126520681,0.00021746760877194848,0.00021746760877194848,1.0,1.0,1.0,1.0,1.0
29190001,261096,2016-01-01 00:00:00,2018-12-31 23:54:00,48.33,-4.77,22.0,3,0.9926094890510949,8.043018659797951e-05,8.043018659797951e-05,1.0,1.0,1.0,1.0,1.0
29168001,258819,2016-01-01 00:00:00,2018-12-31 23:54:00,48.04,-4.73,67.0,3,0.9839530109489051,0.00011977482333214162,0.00011977482333214162,1.0,1.0,1.0,1.0,1.0
