date,t_c,td_c,hu,psl_hpa,ff,u,v,precip,n_obs
2018-03-16 11:00:00,10.9,6.85,76.2,1001.7,4.41,4.088,1.567,0.0,10
2018-03-16 12:00:00,11.67,6.85,72.4,1002.02,3.93,3.488,1.641,0.0,10
2018-03-16 13:00:00,12.38,6.32,66.6,1001.92,3.3,2.786,1.643,0.0,10
2018-03-16 14:00:00,12.35,6.86,69.2,1001.9,3.26,2.432,-1.748,0.0,10
2018-03-16 15:00:00,10.64,6.55,76.0,1001.95,3.39,2.898,-1.697,0.0,10
2018-03-16 16:00:00,9.29,6.13,80.7,1002.03,3.12,1.912,-2.359,0.0,10
2018-03-16 17:00:00,8.06,5.89,86.2,1002.64,1.99,-0.52,-1.822,0.0,10
2018-03-16 18:00:00,6.48,5.15,91.2,1003.37,2.06,-1.632,-1.01,0.0,10
2018-03-16 19:00:00,6.19,5.46,95.0,1003.81,3.25,-3.036,-1.122,0.0,10
2018-03-16 20:00:00,6.25,5.49,94.8,1003.96,3.42,-3.232,-1.06,0.0,10
2018-03-16 21:00:00,6.8,6.15,95.5,1004.13,4.22,-4.165,0.634,0.0,10
2018-03-16 22:00:00,6.7,6.04,95.4,1004.02,4.86,-4.807,-0.28,0.0,10
2018-03-16 23:00:00,6.42,5.81,95.9,1004.06,5.91,-5.562,-1.919,0.0,10
2018-03-17 00:00:00,5.88,5.26,95.8,1004.15,5.95,-5.487,-2.007,0.0,10
2018-03-17 01:00:00,4.65,4.03,95.8,1004.31,8.06,-6.728,-4.39,0.0,10
2018-03-17 02:00:00,3.87,3.27,96.0,1004.14,7.55,-6.802,-3.209,0.0,10
2018-03-17 03:00:00,3.0,2.16,94.2,1004.08,7.5,-6.77,-3.161,0.0,10
2018-03-17 04:00:00,2.3,0.99,91.1,1004.13,7.26,-6.833,-2.36,0.0,10
2018-03-17 05:00:00,1.71,-0.18,87.2,1004.24,7.97,-7.489,-2.726,0.0,10
2018-03-17 06:00:00,1.02,-0.79,87.9,1004.27,8.92,-8.422,-2.903,0.0,10
2018-03-17 07:00:00,0.67,-1.51,85.2,1004.37,9.13,-8.657,-2.831,0.0,10
2018-03-17 08:00:00,0.4,-2.48,81.0,1004.54,10.42,-9.792,-3.564,0.0,10
2018-03-17 09:00:00,0.17,-3.03,79.0,1004.55,10.3,-9.724,-3.353,0.0,10
2018-03-17 10:00:00,-0.2,-3.61,77.8,1004.5,10.21,-9.867,-2.475,0.0,10
2018-03-17 11:00:00,-0.39,-3.85,77.4,1004.33,9.57,-9.289,-2.167,0.0,10
2018-03-17 12:00:00,-0.71,-3.91,78.9,1004.04,10.96,-10.433,-3.248,0.0,10
2018-03-17 13:00:00,-0.86,-4.06,79.0,1003.83,9.33,-9.059,-2.102,0.0,10
2018-03-17 14:00:00,-0.91,-4.35,77.6,1003.72,8.8,-8.585,-1.831,0.0,10
2018-03-17 15:00:00,-0.94,-4.5,76.7,1003.49,8.45,-8.361,-1.016,0.0,10
2018-03-17 16:00:00,-1.15,-4.89,75.8,1003.39,8.54,-8.41,-1.483,0.0,10
2018-03-17 17:00:00,-1.25,-5.17,74.7,1003.56,9.05,-8.913,-1.572,0.0,10
2018-03-17 18:00:00,-1.29,-5.3,74.0,1003.9,8.05,-7.814,-1.822,0.0,10
2018-03-17 19:00:00,-1.4,-5.5,73.6,1004.02,8.3,-8.174,-1.441,0.0,10
2018-03-17 20:00:00,-1.4,-5.66,72.7,1004.24,8.31,-8.184,-1.443,0.0,10
2018-03-17 21:00:00,-1.32,-5.52,73.0,1004.49,7.66,-7.592,-0.78,0.0,10
2018-03-17 22:00:00,-1.3,-5.72,71.9,1004.58,8.53,-8.504,-0.297,0.0,10
2018-03-17 23:00:00,-1.31,-5.99,70.6,1004.7,8.55,-8.55,-0.0,0.0,10
2018-03-18 00:00:00,-1.27,-6.03,70.2,1004.92,8.37,-8.37,-0.0,0.0,10
2018-03-18 01:00:00,-1.44,-5.86,71.9,1005.17,9.07,-9.07,-0.0,0.0,10
2018-03-18 02:00:00,-1.76,-5.55,75.5,1005.08,9.8,-9.8,-0.0,0.0,10
2018-03-18 03:00:00,-1.75,-5.49,75.8,1005.09,8.12,-8.12,-0.0,0.0,10
2018-03-18 04:00:00,-1.46,-6.0,71.3,1005.36,8.24,-8.24,-0.0,0.0,10
2018-03-18 05:00:00,-1.68,-6.32,70.8,1005.75,7.74,-7.718,-0.255,0.0,10
2018-03-18 06:00:00,-1.69,-6.09,72.0,1006.42,7.88,-7.86,-0.229,0.0,10
2018-03-18 07:00:00,-1.5,-5.44,74.7,1006.98,7.62,-7.504,-1.323,0.0,10
2018-03-18 08:00:00,-0.25,-6.15,64.5,1007.4,8.65,-8.546,-1.193,0.0,10
2018-03-18 09:00:00,0.75,-6.17,59.9,1007.69,8.35,-8.313,-0.427,0.0,10
2018-03-18 10:00:00,1.23,-6.34,57.1,1007.77,8.02,-7.85,-1.384,0.0,10
2018-03-18 11:00:00,2.0,-5.75,56.5,1007.86,6.99,-6.888,-0.707,0.0,10
2018-03-18 12:00:00,0.32,-3.51,76.0,1008.13,7.59,-7.504,-0.182,0.0,10
2018-03-18 13:00:00,0.86,-4.28,68.5,1007.94,7.03,-6.493,-2.559,0.0,10
2018-03-18 14:00:00,1.17,-5.07,63.3,1007.87,7.82,-6.772,-3.91,0.0,10
2018-03-18 15:00:00,1.12,-5.46,61.6,1008.11,6.8,-6.442,-1.808,0.0,10
2018-03-18 16:00:00,1.01,-5.37,62.5,1008.25,6.78,-6.434,-1.685,0.0,10
2018-03-18 17:00:00,0.25,-5.91,63.2,1008.95,6.17,-5.99,-1.393,0.0,10
2018-03-18 18:00:00,0.23,-5.65,64.6,1009.65,6.19,-6.126,-0.731,0.0,10
2018-03-18 19:00:00,-0.35,-5.69,67.3,1010.16,5.2,-5.179,-0.24,0.0,10
2018-03-18 20:00:00,-0.24,-6.06,64.9,1010.34,4.95,-4.737,-1.375,0.0,10
2018-03-18 21:00:00,0.35,-6.55,60.0,1010.56,5.9,-5.646,-1.639,0.0,10
2018-03-18 22:00:00,0.32,-7.56,55.4,1010.6,6.42,-6.322,-1.115,0.0,10
2018-03-18 23:00:00,0.15,-7.66,55.9,1010.61,6.15,-6.057,-1.068,0.0,10
2018-03-19 00:00:00,-0.15,-7.54,57.6,1010.46,5.85,-5.825,-0.288,0.0,10
2018-03-19 01:00:00,-0.66,-7.63,59.2,1010.39,5.98,-5.971,0.104,0.0,10
2018-03-19 02:00:00,-0.78,-7.58,60.0,1010.25,5.4,-5.358,0.483,0.0,10
2018-03-19 03:00:00,-0.79,-8.01,58.1,1010.32,5.58,-5.495,-0.969,0.0,10
2018-03-19 04:00:00,-0.82,-8.52,56.0,1010.56,5.49,-5.407,-0.953,0.0,10
2018-03-19 05:00:00,-0.91,-8.87,54.9,1010.61,5.8,-5.712,-1.007,0.0,10
2018-03-19 06:00:00,-0.92,-8.8,55.2,1010.85,5.77,-5.631,-1.194,0.0,10
2018-03-19 07:00:00,-0.86,-8.88,54.6,1011.33,6.36,-6.263,-1.104,0.0,10
2018-03-19 08:00:00,-0.81,-8.8,54.8,1011.84,6.26,-6.165,-1.087,0.0,10
2018-03-19 09:00:00,-0.4,-7.9,57.0,1012.24,6.9,-6.562,-2.067,0.0,10
2018-03-19 10:00:00,-0.04,-7.31,58.1,1012.8,8.06,-7.574,-2.757,0.0,10
2018-03-19 11:00:00,0.32,-6.9,58.4,1013.17,8.25,-7.375,-3.632,0.0,10
2018-03-19 12:00:00,1.04,-5.92,59.7,1013.38,8.66,-7.5,-4.33,0.0,10
2018-03-19 13:00:00,1.7,-5.63,58.3,1013.46,8.51,-7.37,-4.255,0.0,10
2018-03-19 14:00:00,2.26,-5.45,56.8,1013.72,8.83,-7.303,-4.906,0.0,10
2018-03-19 15:00:00,2.19,-5.45,57.1,1013.99,8.54,-7.143,-4.631,0.0,10
2018-03-19 16:00:00,2.42,-5.53,55.8,1014.32,8.47,-6.656,-5.205,0.0,10
2018-03-19 17:00:00,1.85,-5.74,57.2,1015.16,8.34,-6.474,-5.239,0.0,10
2018-03-19 18:00:00,1.71,-5.19,60.2,1016.21,8.08,-6.427,-4.855,0.0,10
2018-03-19 19:00:00,1.92,-5.46,58.2,1017.08,8.34,-6.709,-4.904,0.0,10
2018-03-19 20:00:00,2.04,-6.29,54.1,1017.93,8.36,-6.481,-5.264,0.0,10
2018-03-19 21:00:00,1.81,-5.72,57.6,1018.64,8.4,-7.275,-4.2,0.0,10
2018-03-19 22:00:00,1.58,-5.17,60.9,1019.32,7.77,-6.729,-3.885,0.0,10
2018-03-19 23:00:00,1.34,-6.43,56.3,1019.91,7.35,-6.289,-3.784,0.0,10
2018-03-20 00:00:00,1.43,-6.78,54.5,1020.5,6.95,-5.823,-3.755,0.0,10
2018-03-20 01:00:00,2.19,-3.11,68.0,1020.83,7.34,-5.623,-4.718,0.0,10
2018-03-20 02:00:00,1.82,-2.23,74.6,1020.81,4.91,-3.961,-2.871,0.0,10
2018-03-20 03:00:00,2.9,-0.26,79.9,1021.1,5.18,-2.62,-4.4,0.0,10
2018-03-20 04:00:00,3.5,1.16,84.8,1021.19,5.33,-1.559,-5.036,0.0,10
2018-03-20 05:00:00,4.1,2.06,86.6,1021.35,6.85,0.0,-6.85,0.0,10
2018-03-20 06:00:00,4.62,3.14,90.0,1021.65,7.54,0.0,-7.54,0.0,10
2018-03-20 07:00:00,4.65,3.03,89.3,1022.27,8.22,-0.844,-8.119,0.6,10
2018-03-20 08:00:00,5.27,2.08,80.0,1023.13,9.39,-4.12,-8.4,0.0,10
2018-03-20 09:00:00,5.35,1.01,73.7,1024.23,10.21,-4.141,-9.291,0.0,10
2018-03-20 10:00:00,6.23,1.07,69.6,1025.0,10.07,-5.599,-8.326,0.0,10
2018-03-20 11:00:00,7.26,1.16,65.3,1025.81,9.95,-5.665,-8.134,0.0,10
2018-03-20 12:00:00,7.49,0.44,61.0,1026.58,9.97,-4.985,-8.634,0.0,10
2018-03-20 13:00:00,7.64,-0.89,54.8,1027.1,9.54,-4.901,-8.17,0.0,10
2018-03-20 14:00:00,7.37,-1.38,53.9,1027.66,9.54,-4.77,-8.262,0.0,10
2018-03-20 15:00:00,6.91,-0.41,59.7,1028.24,9.49,-3.693,-8.709,0.0,10
2018-03-20 16:00:00,6.26,-0.53,61.8,1028.71,8.85,-3.984,-7.87,0.0,10
2018-03-20 17:00:00,5.35,0.28,69.8,1029.57,7.67,-2.733,-7.129,0.0,10
2018-03-20 18:00:00,4.42,0.61,76.3,1030.16,6.85,-2.089,-6.505,0.0,10
2018-03-20 19:00:00,4.09,0.83,79.2,1030.69,6.24,-1.084,-6.145,0.0,10
2018-03-20 20:00:00,3.87,0.16,76.8,1031.19,6.16,-1.169,-6.04,0.0,10
2018-03-20 21:00:00,3.83,-0.29,74.4,1031.42,5.75,-1.389,-5.558,0.0,10
2018-03-20 22:00:00,3.87,-0.87,71.3,1031.56,5.31,-1.626,-5.041,0.0,10
2018-03-20 23:00:00,4.38,-1.04,67.9,1031.65,5.29,-1.7,-4.985,0.0,10
2018-03-21 00:00:00,4.4,-0.78,69.1,1031.88,5.33,-2.128,-4.846,0.0,10
2018-03-21 01:00:00,4.47,-0.85,68.4,1031.79,4.83,-2.112,-4.277,0.0,10
2018-03-21 02:00:00,4.37,-1.33,66.5,1031.61,5.54,-1.144,-5.407,0.0,10
2018-03-21 03:00:00,3.59,-1.33,70.4,1031.65,4.38,-0.904,-4.275,0.0,10
2018-03-21 04:00:00,4.17,0.17,75.3,1031.68,4.3,-0.196,-4.283,0.0,10
2018-03-21 05:00:00,4.31,0.49,76.2,1031.81,3.74,0.0,-3.74,0.0,10
2018-03-21 06:00:00,4.64,0.7,75.7,1031.99,3.8,0.257,-3.778,0.0,10
2018-03-21 07:00:00,5.04,1.88,80.0,1032.21,3.57,1.374,-3.225,0.0,10
2018-03-21 08:00:00,5.73,3.09,83.1,1032.39,4.46,2.535,-3.632,0.0,10
2018-03-21 09:00:00,6.41,2.8,77.8,1032.41,4.88,2.513,-4.175,0.0,10
2018-03-21 10:00:00,6.96,2.43,72.9,1032.12,4.59,2.696,-3.694,0.0,10
2018-03-21 11:00:00,7.68,2.21,68.4,1031.9,3.94,2.705,-2.779,0.0,10
2018-03-21 12:00:00,8.32,2.37,66.3,1031.44,3.99,3.269,-2.218,0.0,10
2018-03-21 13:00:00,8.35,1.06,60.2,1030.87,3.8,3.564,-1.125,0.0,10
2018-03-21 14:00:00,8.18,0.99,60.6,1030.28,4.11,3.918,-0.735,0.0,10
2018-03-21 15:00:00,8.51,1.63,62.0,1029.68,5.81,5.152,2.647,0.0,10
2018-03-21 16:00:00,8.06,1.32,62.5,1029.13,6.94,5.992,3.462,0.0,10
2018-03-21 17:00:00,6.89,1.47,68.4,1028.96,6.89,6.127,3.102,0.0,10
2018-03-21 18:00:00,5.8,1.84,75.7,1028.77,5.74,5.014,2.778,0.0,10
2018-03-21 19:00:00,5.27,2.25,80.9,1028.34,5.21,4.512,2.605,0.0,10
2018-03-21 20:00:00,5.42,2.46,81.4,1027.58,5.18,4.486,2.59,0.0,10
2018-03-21 21:00:00,5.38,2.26,80.4,1026.94,5.02,4.678,1.801,0.0,10
2018-03-21 22:00:00,5.27,2.55,82.7,1026.47,4.6,4.453,1.087,0.0,10
2018-03-21 23:00:00,6.0,2.5,78.2,1025.87,5.5,5.467,0.379,0.0,10
2018-03-22 00:00:00,5.95,2.23,76.9,1025.04,5.49,5.482,0.094,0.0,10
2018-03-22 01:00:00,5.82,2.6,79.8,1024.53,5.1,5.092,-0.089,0.0,10
2018-03-22 02:00:00,6.2,2.23,75.8,1023.61,5.71,5.657,0.61,0.0,10
2018-03-22 03:00:00,6.3,1.78,72.9,1022.76,6.24,6.202,0.429,0.0,10
2018-03-22 04:00:00,6.07,2.3,76.7,1022.31,7.47,7.47,0.0,0.0,10
2018-03-22 05:00:00,5.29,3.34,87.3,1021.93,6.38,6.343,0.427,0.0,10
2018-03-22 06:00:00,5.03,4.25,94.6,1021.54,5.61,5.55,0.688,0.4,10
2018-03-22 07:00:00,5.53,4.65,94.0,1021.25,5.98,5.879,0.943,0.0,10
2018-03-22 08:00:00,6.28,4.64,89.1,1021.15,5.93,5.876,0.615,0.0,10
2018-03-22 09:00:00,6.58,4.62,87.2,1021.12,5.17,5.139,-0.003,0.0,10
2018-03-22 10:00:00,6.89,4.95,87.4,1020.73,5.15,5.135,0.175,0.0,10
2018-03-22 11:00:00,7.83,5.31,84.1,1019.89,5.27,5.198,0.636,0.0,10
2018-03-22 12:00:00,8.75,5.62,80.8,1019.33,5.19,4.968,1.437,0.0,10
2018-03-22 13:00:00,9.02,5.85,80.6,1018.72,6.24,6.003,1.616,0.0,10
2018-03-22 14:00:00,8.96,5.56,79.1,1018.12,5.92,5.257,2.682,0.0,10
2018-03-22 15:00:00,8.75,5.41,79.6,1017.35,6.59,6.145,2.355,0.0,10
2018-03-22 16:00:00,7.95,4.02,76.2,1016.94,7.41,7.003,2.385,0.0,10
2018-03-22 17:00:00,7.33,3.09,74.3,1016.62,7.19,6.441,3.135,0.0,10
2018-03-22 18:00:00,7.02,3.06,75.7,1016.21,7.27,6.832,2.486,0.0,10
2018-03-22 19:00:00,6.78,2.66,74.9,1015.89,7.33,6.888,2.507,0.0,10
2018-03-22 20:00:00,6.47,2.47,75.5,1015.36,6.56,6.257,1.898,0.0,10
2018-03-22 21:00:00,6.66,2.14,72.9,1014.95,6.82,6.728,1.056,0.0,10
2018-03-22 22:00:00,6.35,2.07,74.1,1014.07,5.67,5.538,1.155,0.0,10
2018-03-22 23:00:00,6.57,2.11,73.2,1013.15,4.61,4.165,1.934,0.0,10
2018-03-23 00:00:00,6.84,2.18,72.2,1012.2,4.87,4.165,2.481,0.0,10
2018-03-23 01:00:00,6.79,2.13,72.2,1011.37,5.52,4.454,3.227,0.0,10
2018-03-23 02:00:00,6.65,1.35,69.0,1010.46,6.04,4.746,3.713,0.0,10
2018-03-23 03:00:00,6.48,0.7,66.6,1009.59,5.69,4.304,3.641,0.0,10
2018-03-23 04:00:00,6.35,0.27,65.1,1008.52,5.42,2.468,4.768,0.0,10
2018-03-23 05:00:00,6.05,0.15,66.0,1007.52,5.53,2.163,5.07,0.0,10
2018-03-23 06:00:00,5.75,0.18,67.6,1006.87,5.82,2.333,5.292,0.0,10
2018-03-23 07:00:00,5.33,1.19,74.7,1006.32,6.96,3.077,6.215,0.0,10
2018-03-23 08:00:00,5.07,2.39,82.9,1005.81,5.85,1.216,5.707,0.0,10
2018-03-23 09:00:00,5.95,3.26,83.0,1004.93,6.54,1.903,6.235,0.0,10
2018-03-23 10:00:00,6.44,3.78,83.2,1004.26,7.15,3.128,6.401,0.0,10
2018-03-23 11:00:00,6.69,4.56,86.3,1003.88,7.97,4.57,6.492,0.0,10
2018-03-23 12:00:00,8.17,5.29,82.2,1003.27,8.01,5.266,6.019,0.0,10
2018-03-23 13:00:00,8.79,5.88,82.1,1002.69,7.36,4.731,5.638,0.0,10
2018-03-23 14:00:00,9.84,5.36,73.7,1001.94,7.97,5.711,5.517,0.0,10
2018-03-23 15:00:00,9.86,4.8,70.7,1001.35,7.18,5.326,4.789,0.0,10
2018-03-23 16:00:00,9.28,5.38,76.5,1000.97,5.0,3.206,3.748,0.0,10
2018-03-23 17:00:00,9.14,5.2,76.3,1000.6,3.31,0.707,3.124,0.0,10
2018-03-23 18:00:00,8.34,5.03,79.5,1000.33,3.97,-0.665,3.902,0.0,10
2018-03-23 19:00:00,7.56,4.5,81.1,999.99,4.77,-0.431,4.732,0.0,10
2018-03-23 20:00:00,7.14,4.34,82.5,999.66,3.44,0.01,3.43,0.0,10
2018-03-23 21:00:00,6.76,4.3,84.2,999.38,3.9,-0.401,3.865,0.0,10
2018-03-23 22:00:00,6.5,4.34,86.1,999.03,3.5,-0.655,3.38,0.0,10
2018-03-23 23:00:00,6.58,4.5,86.6,998.9,3.33,-1.634,2.869,0.0,10
2018-03-24 00:00:00,6.56,4.68,87.6,998.6,3.98,-2.284,3.197,0.0,10
2018-03-24 01:00:00,6.44,4.62,87.9,998.61,2.89,-2.235,1.796,0.0,10
2018-03-24 02:00:00,6.16,4.59,89.6,998.26,3.14,-2.656,1.66,0.0,10
2018-03-24 03:00:00,6.18,4.51,89.0,998.08,3.11,-2.409,1.961,0.0,10
2018-03-24 04:00:00,5.68,4.07,89.5,998.13,3.57,-3.284,1.212,0.0,10
2018-03-24 05:00:00,5.42,3.86,89.8,998.53,3.0,-2.846,0.871,0.0,10
2018-03-24 06:00:00,5.59,3.87,88.8,999.28,2.61,-2.542,0.429,0.0,10
2018-03-24 07:00:00,6.3,4.13,86.0,999.83,3.61,-3.086,1.862,0.0,10
2018-03-24 08:00:00,7.16,3.85,79.5,1000.41,4.87,-3.828,2.992,0.0,10
2018-03-24 09:00:00,8.07,3.58,73.5,1000.97,4.42,-3.119,2.997,0.0,10
2018-03-24 10:00:00,9.21,3.43,67.2,1001.15,3.6,-1.954,2.942,0.0,10
2018-03-24 11:00:00,10.63,3.61,61.9,1001.16,2.79,-1.118,2.445,0.0,10
2018-03-24 12:00:00,11.46,3.79,59.3,1001.18,2.41,-1.795,1.227,0.0,10
2018-03-24 13:00:00,11.2,4.07,61.6,1001.4,3.18,-2.636,-0.527,0.0,10
2018-03-24 14:00:00,10.79,4.49,65.1,1001.41,5.04,-3.028,-4.009,0.0,10
2018-03-24 15:00:00,9.84,4.25,68.3,1001.6,5.58,-3.933,-3.906,0.0,10
2018-03-24 16:00:00,8.2,4.64,78.2,1001.97,5.19,-2.969,-4.233,0.0,10
2018-03-24 17:00:00,7.01,4.28,82.7,1002.39,4.65,-2.929,-3.604,0.0,10
2018-03-24 18:00:00,6.72,4.45,85.3,1003.07,4.23,-2.359,-3.492,0.0,10
2018-03-24 19:00:00,6.97,4.49,84.1,1003.81,3.98,-2.161,-3.327,0.0,10
2018-03-24 20:00:00,6.88,4.5,84.7,1004.16,3.58,-2.742,-2.301,0.0,10
2018-03-24 21:00:00,6.81,4.52,85.2,1004.57,2.89,-2.557,-1.237,0.0,10
2018-03-24 22:00:00,6.42,4.07,84.9,1004.7,1.36,-1.248,-0.252,0.0,10
2018-03-24 23:00:00,5.73,3.85,87.7,1004.57,1.61,-1.243,-1.0,0.0,10
2018-03-25 00:00:00,5.73,3.79,87.4,1004.7,2.69,-2.433,-1.106,0.0,10
2018-03-25 01:00:00,5.65,3.51,86.1,1005.08,2.13,-1.911,-0.923,0.0,10
2018-03-25 02:00:00,5.02,3.59,90.6,1005.41,2.28,-1.743,-1.444,0.0,10
2018-03-25 03:00:00,5.49,4.1,90.8,1005.88,2.66,-1.543,-2.12,0.0,10
2018-03-25 04:00:00,5.73,4.4,91.3,1006.41,2.19,-0.804,-2.022,0.0,10
2018-03-25 05:00:00,5.93,4.8,92.4,1006.94,2.83,-1.151,-2.574,0.0,10
2018-03-25 06:00:00,6.09,5.14,93.7,1007.61,2.92,-1.379,-2.566,0.0,10
2018-03-25 07:00:00,7.04,5.35,89.2,1008.51,2.86,-1.18,-2.593,0.0,10
2018-03-25 08:00:00,8.02,5.39,83.6,1009.21,3.97,-1.56,-3.636,0.0,10
2018-03-25 09:00:00,8.73,4.9,77.0,1009.85,4.87,-1.824,-4.503,0.0,10
2018-03-25 10:00:00,9.46,4.4,70.7,1010.32,5.52,-2.57,-4.851,0.0,10
2018-03-25 11:00:00,10.03,4.63,69.1,1010.81,5.79,-1.98,-5.441,0.0,10
2018-03-25 12:00:00,9.66,4.56,70.5,1011.41,5.39,-1.588,-5.134,0.0,10
2018-03-25 13:00:00,8.72,5.24,78.9,1011.65,4.69,-0.976,-4.575,0.0,10
2018-03-25 14:00:00,8.55,5.21,79.5,1011.8,4.58,-1.031,-4.447,0.0,10
2018-03-25 15:00:00,8.32,4.52,77.0,1012.04,4.79,-1.214,-4.615,0.0,10
2018-03-25 16:00:00,7.77,4.93,82.2,1012.5,3.76,-1.035,-3.6,0.0,10
2018-03-25 17:00:00,7.23,4.72,84.1,1013.11,2.38,-0.842,-2.212,0.0,10
2018-03-25 18:00:00,6.78,4.74,86.8,1013.74,1.54,-0.292,-1.506,0.0,10
2018-03-25 19:00:00,6.57,5.15,90.7,1014.05,1.5,-0.576,-1.356,0.0,10
2018-03-25 20:00:00,6.37,5.39,93.4,1014.45,1.52,-0.562,-1.305,0.0,10
2018-03-25 21:00:00,6.37,5.67,95.0,1014.92,1.57,0.639,-1.398,0.0,10
2018-03-25 22:00:00,6.16,5.53,95.7,1015.09,1.6,0.642,-1.455,0.0,10
2018-03-25 23:00:00,5.8,5.2,96.0,1015.27,1.26,0.897,-0.856,0.0,10
2018-03-26 00:00:00,5.77,5.37,97.0,1015.46,2.0,1.409,-1.409,0.0,10
2018-03-26 01:00:00,5.7,5.3,97.1,1015.69,1.77,1.378,-1.097,0.0,10
2018-03-26 02:00:00,4.75,4.49,98.1,1015.75,1.29,1.143,-0.492,0.0,10
2018-03-26 03:00:00,4.32,4.16,98.7,1015.95,1.27,0.983,0.493,0.0,10
2018-03-26 04:00:00,4.58,4.48,99.0,1016.13,1.57,0.963,1.235,0.0,10
2018-03-26 05:00:00,4.43,4.19,98.3,1016.41,1.62,0.934,1.316,0.0,10
2018-03-26 06:00:00,3.73,3.41,97.7,1016.84,1.52,1.284,0.668,0.0,10
2018-03-26 07:00:00,5.95,5.38,96.2,1017.37,2.7,2.222,-1.472,0.0,10
2018-03-26 08:00:00,7.26,4.81,84.6,1017.96,4.05,2.401,-3.232,0.0,10
2018-03-26 09:00:00,7.88,3.94,76.3,1018.35,3.63,2.372,-2.743,0.0,10
2018-03-26 10:00:00,9.03,4.09,71.3,1018.44,3.4,2.421,-2.356,0.0,10
2018-03-26 11:00:00,9.84,3.29,63.8,1018.5,3.11,1.669,-2.555,0.0,10
2018-03-26 12:00:00,10.17,2.8,60.2,1018.46,2.92,1.221,-2.63,0.0,10
2018-03-26 13:00:00,10.52,2.18,56.3,1018.4,2.83,1.119,-2.55,0.0,10
2018-03-26 14:00:00,10.67,1.74,54.1,1018.54,2.98,0.346,-2.933,0.0,10
2018-03-26 15:00:00,9.96,1.47,55.6,1018.43,2.47,0.243,-2.43,0.0,10
2018-03-26 16:00:00,10.42,-2.17,41.6,1017.93,0.55,0.252,-0.181,0.0,10
2018-03-26 17:00:00,9.77,-0.7,49.3,1017.83,1.41,1.219,-0.562,0.0,10
2018-03-26 18:00:00,6.52,1.86,72.2,1017.71,1.07,0.863,-0.462,0.0,10
2018-03-26 19:00:00,6.15,1.63,72.9,1017.98,2.81,2.573,1.095,0.0,10
2018-03-26 20:00:00,5.78,1.46,73.9,1017.94,3.21,2.76,1.614,0.0,10
2018-03-26 21:00:00,5.5,2.65,81.9,1017.49,2.92,2.08,1.95,0.0,10
2018-03-26 22:00:00,4.6,2.56,86.6,1017.07,2.33,0.529,2.238,0.0,10
2018-03-26 23:00:00,4.49,2.34,85.9,1016.81,2.16,0.701,2.023,0.0,10
2018-03-27 00:00:00,4.03,1.28,82.3,1015.94,2.2,0.53,2.127,0.0,10
2018-03-27 01:00:00,4.19,1.31,81.6,1015.48,1.97,0.608,1.869,0.0,10
2018-03-27 02:00:00,4.66,2.76,87.5,1014.57,2.25,0.77,2.114,0.0,10
2018-03-27 03:00:00,4.65,3.54,92.5,1013.88,3.25,1.636,2.796,0.0,10
2018-03-27 04:00:00,4.98,3.99,93.3,1013.12,2.78,1.012,2.576,0.0,10
2018-03-27 05:00:00,5.65,3.41,85.7,1011.97,2.81,1.119,2.567,0.0,10
2018-03-27 06:00:00,5.94,2.47,78.4,1011.14,3.85,0.588,3.731,0.2,10
2018-03-27 07:00:00,5.68,3.03,83.1,1010.35,4.05,-1.943,3.519,0.2,10
2018-03-27 08:00:00,5.43,3.98,90.5,1009.46,4.23,-2.482,3.406,0.8,10
2018-03-27 09:00:00,6.07,5.31,94.7,1008.37,4.53,-2.092,3.96,0.4,10
2018-03-27 10:00:00,6.83,6.18,95.5,1007.35,4.82,-1.116,4.672,0.0,10
2018-03-27 11:00:00,7.7,6.95,95.2,1005.99,5.44,-0.274,5.416,0.0,10
2018-03-27 12:00:00,8.66,7.99,95.8,1005.16,4.89,2.31,4.146,0.4,10
2018-03-27 13:00:00,9.85,9.46,97.5,1004.76,6.38,6.028,1.693,0.0,10
2018-03-27 14:00:00,9.67,9.25,97.4,1004.81,5.81,5.722,0.637,0.0,10
2018-03-27 15:00:00,10.22,9.57,95.8,1004.64,5.36,5.184,1.283,0.0,10
2018-03-27 16:00:00,10.33,9.37,93.7,1004.64,5.42,5.049,1.949,0.0,10
2018-03-27 17:00:00,9.74,8.91,94.7,1004.79,5.84,5.274,2.456,0.0,10
2018-03-27 18:00:00,9.36,8.49,94.5,1005.12,6.15,5.516,2.667,0.0,10
2018-03-27 19:00:00,9.66,8.44,92.0,1005.53,6.9,6.611,0.193,0.0,10
2018-03-27 20:00:00,9.5,8.46,93.2,1006.23,4.76,4.295,-1.876,0.0,10
2018-03-27 21:00:00,9.36,8.22,92.5,1006.67,4.01,3.897,-0.892,0.0,10
2018-03-27 22:00:00,9.13,7.35,88.8,1007.11,4.34,4.236,-0.895,0.0,10
2018-03-27 23:00:00,8.9,6.75,86.4,1007.41,3.7,3.527,0.546,0.0,10
2018-03-28 00:00:00,8.21,5.23,81.5,1007.47,3.6,3.516,0.733,0.0,10
2018-03-28 01:00:00,7.43,5.26,86.2,1007.31,4.31,4.148,1.11,0.0,10
2018-03-28 02:00:00,7.06,4.96,86.7,1006.95,4.17,3.92,1.163,0.0,10
2018-03-28 03:00:00,6.97,5.01,87.4,1006.41,3.38,2.842,1.777,0.0,10
